Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
6263,2,0.0,0,1,1,0,2,9,2018,1,19,1,0.0,0,0,80.3,,2
6264,2,0.0,0,3,1,0,2,112,2018,6,2,2,0.0,0,0,120.0,1.0,2
6265,2,0.0,2,3,1,0,2,231,2018,12,30,1,,0,0,63.75,1.0,2
6266,1,0.0,0,1,3,0,2,36,2018,10,13,1,0.0,0,0,102.6,0.0,1
6267,1,0.0,0,3,1,0,2,52,2018,11,9,1,0.0,0,0,125.99,1.0,1
6268,2,,0,4,1,0,2,270,2018,4,20,2,0.0,0,0,80.0,0.0,2
6269,2,0.0,0,2,1,0,2,317,2018,9,15,1,0.0,0,0,120.0,0.0,1
6270,2,0.0,1,3,3,0,2,64,2018,7,25,1,,0,0,94.5,1.0,2
6271,2,0.0,0,4,2,0,2,261,2018,11,15,1,0.0,0,0,106.25,0.0,1
6272,1,,0,1,1,0,2,1,2018,11,8,3,0.0,0,0,161.88,0.0,2
6273,1,0.0,0,1,1,0,2,27,2018,10,12,3,0.0,0,0,65.0,,2
6274,2,0.0,0,3,3,0,2,2,2018,12,20,1,0.0,0,0,79.5,1.0,2
6275,2,1.0,2,3,1,0,2,156,2018,7,16,1,0.0,0,0,111.35,2.0,1
6276,2,0.0,1,0,3,0,2,180,2018,11,13,1,,0,0,54.75,2.0,2
6277,3,0.0,0,1,1,0,1,40,2018,7,6,1,0.0,0,0,150.3,2.0,2
6278,1,0.0,2,1,1,0,2,3,2018,6,19,2,0.0,0,0,76.5,0.0,2
6279,2,,2,1,1,0,2,13,2018,10,9,1,0.0,0,0,177.62,1.0,2
6280,1,0.0,1,1,1,0,2,3,2018,4,18,2,0.0,0,0,70.0,0.0,2
6281,2,1.0,2,2,1,0,1,77,2018,8,26,1,0.0,0,0,147.6,0.0,1
6282,2,0.0,1,2,1,0,2,52,2017,11,6,1,0.0,0,0,79.2,2.0,2
6283,2,0.0,0,2,3,0,2,54,2018,11,11,1,0.0,0,0,83.7,2.0,2
6284,1,0.0,0,2,2,0,2,74,2017,9,18,2,0.0,0,0,87.0,,2
6285,2,0.0,1,3,1,0,2,113,2018,4,25,1,0.0,0,0,100.75,1.0,2
6286,2,,1,2,1,0,2,305,2018,11,4,2,0.0,0,0,89.0,0.0,1
6287,2,0.0,0,4,1,0,2,29,2017,10,13,1,0.0,0,0,96.3,,2
6288,2,0.0,1,4,1,0,2,83,2018,7,25,1,0.0,0,0,79.56,0.0,2
6289,2,0.0,1,0,1,0,2,210,2018,10,3,1,0.0,0,0,83.85,,2
6290,2,0.0,0,3,2,0,2,34,2017,9,23,1,0.0,0,0,224.67,0.0,1
6291,2,0.0,1,2,2,0,2,418,2018,9,26,1,0.0,0,0,107.0,0.0,1
6292,2,0.0,2,3,1,0,1,14,2018,4,7,1,,0,0,125.2,0.0,1
6293,2,0.0,0,4,1,0,2,132,2018,7,5,1,0.0,0,0,105.83,0.0,1
6294,1,,1,2,1,0,2,13,2018,5,9,2,0.0,0,0,90.0,0.0,2
6295,1,0.0,0,1,1,0,2,93,2018,8,13,1,0.0,0,0,112.5,1.0,2
6296,2,0.0,2,1,1,0,1,82,2017,12,19,2,0.0,0,0,60.0,1.0,2
6297,2,0.0,2,9,1,0,1,106,2018,3,15,1,0.0,0,0,110.77,0.0,1
6298,2,0.0,1,3,2,0,1,21,2018,3,14,2,0.0,0,0,108.2,0.0,2
6299,1,0.0,2,5,1,0,1,8,2017,11,21,2,,0,0,62.57,0.0,2
6300,2,0.0,2,1,1,0,2,20,2018,6,18,1,0.0,0,0,141.0,1.0,2
6301,1,0.0,0,1,1,0,2,27,2018,12,6,3,1.0,0,11,88.0,1.0,2
6302,2,0.0,1,1,1,0,2,33,2018,1,25,3,0.0,0,0,64.0,0.0,2
6303,3,0.0,1,4,1,0,2,184,2018,7,11,2,,0,0,96.9,1.0,2
6304,2,0.0,0,1,3,0,2,7,2018,12,29,1,0.0,0,0,74.8,4.0,2
6305,2,1.0,0,3,1,0,2,51,2018,11,1,1,0.0,0,0,129.0,1.0,2
6306,2,0.0,0,1,3,0,2,1,2018,7,21,2,0.0,0,0,80.0,0.0,2
6307,1,0.0,2,1,1,0,1,35,2018,4,30,1,0.0,0,0,140.4,1.0,2
6308,1,,1,2,1,0,2,57,2018,6,10,2,0.0,0,0,75.33,1.0,2
6309,2,0.0,0,4,1,0,2,14,2018,5,18,2,0.0,0,0,72.0,1.0,2
6310,3,0.0,2,3,1,0,1,54,2018,9,2,1,0.0,0,0,139.86,0.0,1
6311,2,,0,3,3,0,2,141,2018,7,14,1,0.0,0,0,103.5,1.0,2
6312,2,0.0,1,2,2,0,2,315,2018,9,30,1,0.0,0,0,160.0,0.0,1
6313,2,0.0,0,1,3,0,2,49,2018,3,17,1,0.0,0,0,71.1,1.0,1
6314,2,0.0,1,2,1,0,1,140,2018,9,12,1,0.0,0,0,110.19,3.0,2
6315,2,1.0,1,3,1,0,2,39,2018,4,11,1,0.0,0,0,121.5,2.0,2
6316,2,0.0,0,2,2,0,2,74,2017,9,18,2,0.0,0,0,101.5,0.0,2
6317,2,0.0,1,2,1,0,2,191,2018,6,3,1,0.0,0,0,132.0,0.0,1
6318,2,0.0,1,1,1,0,2,7,2018,4,23,1,0.0,0,0,131.0,2.0,2
6319,2,0.0,0,2,1,0,2,115,2018,11,18,1,0.0,0,0,90.0,1.0,1
6320,2,0.0,0,3,1,0,1,101,2018,5,19,1,0.0,0,0,140.4,2.0,2
6321,2,0.0,0,2,2,0,2,320,2018,8,18,2,0.0,0,0,115.0,1.0,1
6322,2,0.0,0,4,1,0,2,149,2018,7,12,1,0.0,0,0,99.45,,2
6323,1,0.0,0,2,1,0,2,85,2017,9,9,3,0.0,0,0,90.0,0.0,2
6324,2,0.0,0,1,1,0,2,0,2018,1,2,2,0.0,0,0,72.0,0.0,2
6325,1,0.0,0,1,1,0,2,12,2018,6,8,2,0.0,0,0,90.0,1.0,2
6326,2,0.0,2,0,2,0,2,268,2018,10,30,2,0.0,0,0,105.0,0.0,1
6327,2,1.0,2,3,1,0,2,12,2017,8,27,1,,0,0,90.0,2.0,2
6328,2,0.0,0,3,1,0,2,279,2018,10,12,1,0.0,0,0,110.0,0.0,1
6329,2,0.0,1,0,1,0,2,258,2018,10,16,2,0.0,0,0,110.0,0.0,1
6330,2,0.0,1,2,1,0,2,18,2018,2,12,1,0.0,0,0,91.0,0.0,2
6331,2,0.0,0,4,1,0,1,18,2018,5,31,1,0.0,0,0,112.8,0.0,1
6332,2,0.0,0,1,1,0,2,175,2017,8,5,1,0.0,0,0,76.5,0.0,1
6333,2,0.0,0,2,2,0,2,0,2017,8,14,2,0.0,0,0,109.0,0.0,2
6334,1,0.0,0,2,2,0,2,256,2018,6,15,2,0.0,0,0,90.0,0.0,2
6335,3,0.0,1,5,1,0,2,200,2018,9,20,1,0.0,0,0,150.45,0.0,1
6336,2,0.0,1,4,3,0,2,196,2018,8,3,1,0.0,0,0,80.75,1.0,2
6337,1,0.0,0,1,1,1,2,6,2018,11,16,3,1.0,3,21,67.0,0.0,2
6338,2,0.0,1,3,1,0,2,24,2018,2,11,1,0.0,0,0,91.0,0.0,1
6339,3,0.0,0,1,1,0,1,45,2018,12,30,1,0.0,0,0,167.4,0.0,1
6340,1,0.0,1,2,1,0,2,193,2018,6,20,1,0.0,0,0,100.0,0.0,1
6341,2,0.0,1,1,1,0,2,12,2017,12,5,2,0.0,0,0,64.0,1.0,2
6342,1,0.0,0,1,1,0,2,21,2018,2,25,3,0.0,0,0,66.0,0.0,1
6343,2,0.0,0,2,1,0,4,38,2018,3,4,2,0.0,0,0,73.1,0.0,2
6344,1,0.0,2,4,1,0,2,245,2018,7,6,1,0.0,0,0,110.0,0.0,1
6345,2,0.0,1,2,1,0,2,280,2018,9,19,2,0.0,0,0,110.0,0.0,1
6346,2,0.0,0,2,1,0,1,65,2018,9,9,1,0.0,0,0,149.4,1.0,2
6347,3,0.0,2,2,1,0,1,60,2018,12,23,1,0.0,0,0,130.9,0.0,1
6348,2,0.0,1,2,1,0,2,273,2018,5,13,1,,0,0,95.0,0.0,1
6349,2,0.0,0,2,1,0,2,112,2018,6,2,2,0.0,0,0,100.0,,2
6350,1,0.0,2,0,1,0,2,9,2018,5,29,1,0.0,0,0,97.02,1.0,2
6351,2,,1,4,1,0,2,81,2018,9,5,2,0.0,0,0,95.0,0.0,1
6352,2,0.0,1,1,1,0,2,188,2018,8,13,1,0.0,0,0,105.3,,1
6353,2,0.0,2,5,1,0,1,59,2018,5,28,1,0.0,0,0,96.99,,2
6354,2,0.0,0,1,1,0,2,2,2018,2,10,3,0.0,0,0,71.0,0.0,2
6355,3,0.0,0,4,1,0,1,126,2018,5,4,1,0.0,0,0,106.03,2.0,2
6356,2,0.0,0,4,1,0,2,88,2018,3,23,1,,0,0,88.7,0.0,2
6357,3,0.0,0,4,1,0,1,106,2018,8,24,1,0.0,0,0,152.1,0.0,1
6358,2,0.0,1,2,1,0,2,80,2018,3,7,1,0.0,0,0,78.3,1.0,1
6359,1,0.0,0,2,2,0,2,239,2018,6,15,2,,0,0,90.6,0.0,1
6360,2,0.0,1,1,1,0,2,32,2018,7,18,2,0.0,0,0,105.0,1.0,2
6361,2,2.0,0,1,1,0,3,5,2018,7,23,1,0.0,0,0,231.0,2.0,2
6362,2,0.0,0,3,1,0,2,144,2018,9,22,1,0.0,0,0,129.6,1.0,2
6363,2,0.0,2,5,1,0,2,85,2018,4,13,1,0.0,0,0,90.95,0.0,1
6364,2,0.0,1,0,3,0,2,6,2018,8,21,2,,0,0,75.0,0.0,2
6365,2,0.0,2,2,1,0,2,32,2018,2,21,1,0.0,0,0,74.0,1.0,2
6366,2,0.0,0,2,1,0,2,86,2017,9,9,3,0.0,0,0,100.0,0.0,2
6367,2,0.0,1,4,1,0,1,51,2017,11,4,1,0.0,0,0,102.6,1.0,2
6368,2,0.0,1,2,1,0,2,418,2018,9,26,1,0.0,0,0,75.0,0.0,1
6369,2,0.0,2,3,1,0,2,248,2018,10,13,1,0.0,0,0,83.38,2.0,2
6370,2,0.0,2,1,2,0,2,103,2017,7,18,1,0.0,0,0,94.5,0.0,1
6371,2,1.0,2,1,1,0,2,10,2017,12,5,1,0.0,0,0,79.39,1.0,2
6372,2,0.0,1,3,1,0,2,38,2017,9,14,1,0.0,0,0,94.5,2.0,2
6373,2,0.0,2,4,1,0,4,237,2018,7,28,1,0.0,0,0,81.5,1.0,2
6374,2,0.0,1,3,1,0,2,59,2018,3,31,2,0.0,0,0,80.75,0.0,2
6375,1,0.0,2,1,1,0,2,93,2018,10,15,1,0.0,0,0,115.0,0.0,1
6376,2,0.0,0,1,2,0,2,55,2018,4,6,2,0.0,0,0,104.0,0.0,2
6377,2,0.0,0,4,3,0,2,255,2018,10,12,1,0.0,0,0,84.43,1.0,1
6378,2,1.0,1,4,1,0,2,73,2018,10,12,1,,0,0,135.0,1.0,1
6379,2,0.0,2,5,1,0,1,44,2018,8,29,1,0.0,0,0,124.46,0.0,2
6380,2,2.0,0,1,1,0,3,76,2018,8,13,1,0.0,0,0,207.9,0.0,1
6381,1,0.0,1,1,1,0,2,4,2018,5,23,2,0.0,0,0,90.0,1.0,2
6382,3,0.0,0,1,1,0,1,27,2018,2,18,1,0.0,0,0,127.0,,2
6383,1,0.0,0,2,1,0,2,52,2018,9,16,2,,0,0,75.0,0.0,2
6384,2,0.0,2,3,1,0,2,3,2017,12,3,2,0.0,0,0,58.0,0.0,2
6385,2,0.0,0,3,1,0,1,14,2018,4,7,1,0.0,0,0,126.0,0.0,1
6386,3,0.0,2,1,1,0,1,155,2018,7,17,1,0.0,0,0,137.7,2.0,1
6387,2,0.0,0,2,1,0,2,7,2018,3,11,3,1.0,0,3,84.0,0.0,2
6388,2,1.0,0,2,1,0,1,12,2018,6,29,1,0.0,0,0,156.0,3.0,2
6389,2,,0,1,1,0,1,1,2018,7,7,3,0.0,0,0,94.0,0.0,2
6390,1,,2,4,1,0,2,69,2018,6,12,1,0.0,0,0,120.0,0.0,1
6391,2,0.0,1,3,1,0,2,85,2018,10,6,2,0.0,0,0,85.0,1.0,2
6392,2,0.0,0,1,3,0,2,94,2018,12,23,1,0.0,0,0,79.2,1.0,2
6393,2,,2,4,2,0,2,109,2018,7,13,2,0.0,0,0,97.75,0.0,2
6394,2,0.0,1,3,3,0,2,41,2018,5,9,1,0.0,0,0,116.1,0.0,1
6395,2,0.0,0,1,1,0,2,105,2018,4,6,1,0.0,0,0,75.0,0.0,1
6396,2,0.0,0,5,3,0,2,7,2018,10,4,1,0.0,0,0,140.0,1.0,2
6397,3,0.0,2,2,1,0,1,59,2018,12,11,1,0.0,0,0,119.0,1.0,2
6398,0,,2,1,1,0,4,21,2018,8,20,1,0.0,0,0,109.83,2.0,2
6399,3,0.0,0,2,1,0,2,40,2018,3,4,1,0.0,0,0,126.3,2.0,2
6400,2,0.0,2,1,1,0,2,107,2018,5,29,1,0.0,0,0,80.75,1.0,1
6401,2,0.0,0,4,1,0,1,19,2017,11,11,1,0.0,0,0,99.45,1.0,2
6402,1,0.0,0,1,1,0,2,21,2018,2,25,3,0.0,0,0,66.0,0.0,1
6403,2,0.0,0,3,1,0,2,213,2018,6,7,1,0.0,0,0,130.0,0.0,1
6404,2,0.0,2,2,3,0,2,166,2018,9,30,1,0.0,0,0,102.6,2.0,1
6405,2,0.0,0,3,3,0,2,240,2018,8,18,1,0.0,0,0,85.5,1.0,1
6406,2,0.0,0,1,1,0,2,9,2018,7,6,1,0.0,0,0,139.0,,2
6407,2,0.0,1,2,3,0,2,155,2018,8,26,1,0.0,0,0,85.5,2.0,2
6408,1,0.0,1,0,1,0,2,24,2017,11,1,3,0.0,0,0,65.0,0.0,2
6409,2,0.0,2,3,1,0,2,46,2018,11,18,1,0.0,0,0,68.07,,2
6410,2,0.0,0,2,1,0,2,263,2018,10,21,1,0.0,0,0,110.0,,1
6411,2,0.0,4,6,2,0,2,163,2018,8,21,2,0.0,0,0,72.25,1.0,2
6412,3,0.0,2,2,1,0,6,3,2018,12,24,1,,0,0,110.5,,2
6413,2,0.0,2,1,1,0,1,20,2018,7,30,1,0.0,0,0,117.55,1.0,2
6414,2,0.0,1,3,1,0,1,94,2018,7,21,1,0.0,0,0,123.3,0.0,2
6415,2,0.0,0,4,1,0,2,259,2018,10,5,1,0.0,0,0,89.0,0.0,1
6416,2,0.0,0,2,1,0,2,80,2017,11,6,1,0.0,0,0,86.47,,2
6417,2,0.0,0,3,1,0,2,41,2018,3,10,1,0.0,0,0,83.9,1.0,2
6418,1,0.0,1,1,3,0,2,5,2018,3,28,1,0.0,0,0,84.0,1.0,2
6419,3,,2,2,1,0,1,15,2018,6,17,1,0.0,0,0,177.0,0.0,1
6420,2,0.0,1,2,1,0,2,19,2018,5,2,1,0.0,0,0,130.0,0.0,2
6421,2,0.0,0,2,1,0,2,122,2018,4,15,2,0.0,0,0,85.0,0.0,2
6422,2,0.0,1,2,1,0,2,101,2018,4,4,1,0.0,0,0,80.0,0.0,1
6423,2,1.0,0,1,1,0,2,100,2018,6,28,1,,0,0,130.5,,1
6424,2,0.0,2,2,1,0,2,25,2018,7,1,2,0.0,0,0,72.25,0.0,2
6425,3,0.0,0,1,1,0,1,19,2018,4,27,1,0.0,0,0,167.0,0.0,1
6426,1,0.0,1,1,1,0,2,45,2018,9,12,2,0.0,0,0,81.0,0.0,2
6427,2,1.0,2,6,1,0,2,185,2018,8,2,1,0.0,0,0,114.75,1.0,1
6428,2,2.0,2,1,1,1,3,153,2018,8,20,1,0.0,0,0,186.3,2.0,1
6429,1,,1,3,1,0,2,85,2018,10,6,2,0.0,0,0,75.0,0.0,2
6430,2,0.0,2,3,1,0,1,130,2018,9,10,2,0.0,0,0,99.95,0.0,2
6431,2,0.0,0,2,2,0,2,265,2018,6,24,1,0.0,0,0,115.0,1.0,1
6432,1,0.0,1,0,1,0,2,3,2017,12,14,3,0.0,0,0,65.0,0.0,2
6433,2,0.0,1,0,1,0,2,5,2018,8,21,1,,0,0,167.0,0.0,1
6434,2,0.0,2,2,2,0,2,147,2018,10,8,2,0.0,0,0,128.76,,2
6435,2,0.0,0,2,1,0,2,94,2018,8,23,1,0.0,0,0,117.9,0.0,1
6436,2,0.0,1,3,1,0,1,166,2018,10,3,1,0.0,0,0,122.4,1.0,1
6437,2,0.0,1,0,3,0,2,2,2018,4,25,1,0.0,0,0,119.0,1.0,2
6438,2,0.0,0,3,1,0,2,42,2018,7,19,2,0.0,0,0,85.0,0.0,2
6439,1,,2,0,1,0,2,95,2018,11,20,1,0.0,0,0,90.0,2.0,1
6440,2,0.0,2,7,1,0,2,80,2017,7,31,1,0.0,0,0,63.46,0.0,2
6441,2,0.0,0,1,1,0,1,17,2018,9,8,1,0.0,0,0,118.58,1.0,2
6442,2,0.0,0,1,3,0,2,1,2018,10,13,1,,0,0,120.0,2.0,2
6443,2,,2,0,1,0,2,1,2017,8,23,1,0.0,0,0,98.0,2.0,2
6444,2,0.0,2,6,1,0,2,36,2018,12,10,1,0.0,0,0,68.07,1.0,2
6445,2,0.0,1,1,1,0,2,35,2017,10,26,2,0.0,0,0,76.5,1.0,2
6446,2,0.0,1,3,1,0,1,60,2018,9,5,1,0.0,0,0,123.98,1.0,1
6447,1,0.0,0,3,1,0,2,71,2018,6,14,2,0.0,0,0,120.0,,2
6448,2,0.0,0,3,1,0,1,73,2018,11,17,1,0.0,0,0,102.6,,2
6449,2,0.0,2,2,1,0,1,49,2018,2,6,1,0.0,0,0,84.45,2.0,2
6450,2,0.0,1,3,1,0,2,196,2018,5,12,2,,0,0,80.75,0.0,2
6451,1,0.0,2,4,1,0,2,69,2018,6,12,1,0.0,0,0,120.0,0.0,1
6452,2,0.0,2,3,1,0,2,27,2018,2,4,1,0.0,0,0,66.31,1.0,2
6453,2,0.0,2,5,1,0,2,85,2018,4,13,1,0.0,0,0,90.95,0.0,1
6454,2,0.0,0,1,3,0,2,0,2018,6,1,1,0.0,0,0,116.1,1.0,2
6455,2,0.0,0,1,3,0,2,3,2018,7,14,2,,0,0,75.0,,2
6456,2,0.0,1,3,1,0,1,184,2018,10,17,1,0.0,0,0,128.7,2.0,1
6457,2,0.0,0,3,1,0,2,70,2018,6,9,1,0.0,0,0,126.9,0.0,2
6458,2,0.0,0,3,1,0,2,59,2017,10,29,1,0.0,0,0,72.25,2.0,2
6459,2,0.0,0,1,1,0,2,164,2017,10,2,2,0.0,0,0,100.0,1.0,2
6460,2,0.0,1,0,3,0,2,38,2018,8,21,1,0.0,0,0,125.1,0.0,1
6461,2,0.0,0,1,1,0,1,23,2018,8,3,1,,0,0,166.0,1.0,2
6462,2,0.0,0,3,1,1,2,68,2018,5,10,1,,0,0,135.9,1.0,2
6463,2,0.0,2,4,1,0,2,263,2018,9,29,1,0.0,0,0,100.3,0.0,1
6464,2,,1,3,1,0,2,124,2018,4,14,1,0.0,0,0,87.55,0.0,1
6465,2,0.0,2,3,1,0,2,108,2018,5,7,1,0.0,0,0,74.54,0.0,2
6466,2,0.0,0,1,3,0,2,31,2018,4,14,1,0.0,0,0,94.5,0.0,1
6467,1,0.0,0,3,3,0,2,21,2018,10,25,1,0.0,0,0,83.2,0.0,1
6468,1,0.0,2,6,1,0,2,11,2018,7,5,1,0.0,0,0,145.0,0.0,1
6469,2,0.0,1,2,1,0,2,1,2017,8,28,1,,0,0,106.0,2.0,2
6470,2,0.0,0,3,2,0,2,13,2018,4,26,2,0.0,0,0,96.0,0.0,2
6471,2,0.0,0,5,1,0,1,120,2018,8,9,1,0.0,0,0,127.8,1.0,2
6472,2,0.0,0,1,1,0,2,8,2018,11,5,2,0.0,0,0,130.0,,2
6473,2,0.0,0,1,1,0,2,15,2018,9,20,1,0.0,0,0,139.0,1.0,2
6474,2,0.0,0,2,1,0,2,1,2017,9,9,1,0.0,0,0,142.0,1.0,1
6475,2,0.0,2,3,1,0,2,12,2018,10,23,1,0.0,0,0,94.35,2.0,2
6476,2,0.0,2,1,1,0,2,208,2017,11,28,1,0.0,0,0,72.25,1.0,1
6477,2,0.0,0,2,1,0,2,61,2018,3,23,1,0.0,0,0,117.0,0.0,1
6478,2,0.0,0,2,1,1,2,48,2018,2,23,1,0.0,0,0,89.3,1.0,2
6479,2,0.0,0,2,1,0,1,121,2018,7,27,1,0.0,0,0,91.48,0.0,1
6480,2,0.0,2,2,1,0,1,76,2018,4,30,1,0.0,0,0,132.6,0.0,2
6481,2,0.0,0,2,1,0,1,4,2018,6,10,1,0.0,0,0,108.8,0.0,1
6482,2,0.0,0,4,1,0,2,166,2017,9,16,1,0.0,0,0,93.5,0.0,1
6483,1,0.0,0,2,1,0,2,13,2017,12,17,3,,0,0,79.0,1.0,2
6484,2,1.0,1,3,1,0,1,85,2018,8,29,1,0.0,0,0,143.1,0.0,2
6485,2,0.0,2,1,1,0,2,275,2018,10,1,1,0.0,0,0,106.2,0.0,1
6486,2,0.0,1,4,1,0,2,275,2018,10,5,1,0.0,0,0,90.0,0.0,1
6487,3,0.0,0,4,1,0,1,87,2018,6,29,1,0.0,0,0,146.7,1.0,2
6488,2,0.0,2,5,1,0,2,119,2018,6,1,1,0.0,0,0,119.85,1.0,2
6489,1,,2,2,1,1,2,11,2018,8,28,1,0.0,0,0,131.75,1.0,2
6490,2,0.0,0,3,1,0,2,57,2018,6,8,1,,0,0,117.9,0.0,1
6491,2,0.0,0,1,2,0,2,55,2018,4,6,2,0.0,0,0,104.0,0.0,2
6492,1,0.0,1,0,1,0,2,24,2018,10,3,3,1.0,0,2,95.0,,2
6493,1,0.0,0,1,1,0,2,122,2018,11,25,3,0.0,0,0,67.0,,2
6494,2,0.0,0,3,1,0,2,37,2018,10,13,2,0.0,0,0,105.0,0.0,2
6495,2,0.0,2,3,1,0,2,34,2018,8,21,2,0.0,0,0,85.0,0.0,2
6496,2,,0,2,2,0,2,74,2017,9,18,2,,0,0,101.5,0.0,2
6497,2,0.0,2,3,1,0,4,304,2018,8,20,1,0.0,0,0,65.6,1.0,2
6498,2,0.0,1,1,1,0,1,170,2018,6,27,1,0.0,0,0,105.3,1.0,1
6499,2,0.0,2,3,1,0,2,25,2018,4,15,1,0.0,0,0,111.4,2.0,2
6500,2,0.0,1,3,1,0,1,18,2018,6,2,1,0.0,0,0,140.9,1.0,2
6501,1,0.0,0,1,1,0,1,2,2018,5,19,5,1.0,0,1,110.0,0.0,2
6502,2,0.0,1,2,1,0,2,78,2018,3,25,1,0.0,0,0,100.0,0.0,1
6503,3,0.0,0,4,1,0,1,38,2018,4,27,1,0.0,0,0,148.95,2.0,2
6504,2,0.0,1,3,1,0,2,250,2018,9,26,1,0.0,0,0,95.0,0.0,1
6505,2,,2,3,1,0,1,42,2018,8,25,1,0.0,0,0,140.58,0.0,2
6506,2,0.0,1,0,1,0,2,258,2018,10,16,1,0.0,0,0,110.0,0.0,1
6507,2,0.0,0,3,1,0,1,35,2018,4,5,1,0.0,0,0,131.4,1.0,2
6508,2,0.0,1,4,1,0,2,135,2018,9,14,1,0.0,0,0,80.75,,1
6509,2,0.0,0,3,1,0,2,304,2018,11,3,2,0.0,0,0,89.0,0.0,1
6510,2,,2,3,1,0,2,171,2018,8,11,2,0.0,0,0,72.25,2.0,2
6511,2,0.0,0,3,1,0,2,8,2018,2,16,2,0.0,0,0,64.0,0.0,2
6512,2,,0,2,1,1,2,23,2018,9,6,1,,0,0,118.0,1.0,2
6513,1,0.0,0,1,1,0,2,15,2018,2,19,3,0.0,0,0,81.0,0.0,2
6514,2,0.0,0,3,1,0,6,146,2018,8,9,2,0.0,0,0,113.56,0.0,2
6515,2,,2,1,3,0,2,38,2018,2,13,1,0.0,0,0,67.5,0.0,1
6516,2,2.0,0,3,1,0,4,43,2018,1,14,1,0.0,0,0,86.75,0.0,1
6517,1,0.0,0,1,1,0,2,0,2018,6,23,1,0.0,0,0,69.84,0.0,2
6518,2,0.0,0,3,1,0,2,43,2018,11,1,1,0.0,0,0,104.4,1.0,1
6519,2,0.0,2,0,1,0,2,48,2018,4,17,1,0.0,0,0,100.8,2.0,2
6520,2,0.0,1,4,1,0,2,336,2018,9,21,2,0.0,0,0,78.0,0.0,2
6521,2,0.0,0,1,2,0,2,0,2018,12,27,1,,0,0,106.25,1.0,2
6522,2,0.0,2,3,3,0,2,5,2018,11,6,1,0.0,0,0,106.68,1.0,2
6523,2,0.0,0,2,2,0,2,0,2017,8,14,2,,0,0,109.0,0.0,2
6524,1,0.0,0,3,1,0,2,191,2018,6,23,2,0.0,0,0,95.0,0.0,2
6525,2,0.0,0,1,1,0,2,109,2017,7,16,1,0.0,0,0,76.5,1.0,1
6526,2,0.0,1,2,1,0,2,302,2018,9,16,2,0.0,0,0,100.0,0.0,1
6527,3,0.0,1,3,1,0,2,244,2018,12,29,2,0.0,0,0,176.04,1.0,2
6528,2,0.0,2,1,1,0,1,118,2018,10,29,1,0.0,0,0,104.4,1.0,2
6529,1,0.0,1,1,1,0,1,19,2018,11,7,1,0.0,0,0,6.0,0.0,2
6530,3,0.0,2,1,1,0,2,195,2018,8,13,1,0.0,0,0,106.03,1.0,1
6531,2,0.0,0,3,1,0,2,93,2018,4,12,1,0.0,0,0,96.3,3.0,2
6532,2,0.0,2,0,1,0,2,36,2018,4,17,1,0.0,0,0,100.8,0.0,1
6533,1,0.0,2,1,1,0,2,24,2018,11,27,1,,0,0,80.2,0.0,2
6534,3,0.0,1,3,1,0,1,319,2018,12,29,1,0.0,0,0,113.9,2.0,1
6535,2,0.0,0,1,1,0,2,67,2017,11,13,1,,0,0,72.25,2.0,2
6536,1,0.0,0,1,2,0,2,55,2018,4,6,1,0.0,0,0,0.0,0.0,2
6537,2,0.0,0,1,1,0,2,92,2018,11,11,2,0.0,0,0,90.0,0.0,2
6538,2,0.0,0,1,1,0,2,1,2018,10,22,1,0.0,0,0,140.0,0.0,2
6539,3,,0,3,1,0,1,56,2018,3,29,1,0.0,0,0,123.3,,1
6540,2,0.0,1,3,1,0,2,125,2018,8,29,2,0.0,0,0,89.75,0.0,2
6541,2,,0,3,1,0,4,2,2018,2,11,1,,0,0,85.03,,1
6542,1,0.0,0,2,2,0,2,257,2017,7,1,2,0.0,0,0,80.0,,2
6543,2,0.0,0,2,1,1,2,33,2018,3,24,1,0.0,0,0,135.9,,2
6544,2,,2,4,1,0,2,28,2018,4,29,1,0.0,0,0,131.6,0.0,1
6545,3,0.0,2,5,1,0,1,40,2018,4,22,1,0.0,0,0,135.76,0.0,1
6546,2,0.0,1,5,1,0,4,75,2017,10,20,2,0.0,0,0,67.83,0.0,2
6547,2,,1,0,1,0,3,6,2017,8,16,1,0.0,0,0,162.0,0.0,1
6548,3,0.0,0,4,1,0,1,64,2018,7,12,1,0.0,0,0,139.5,,1
6549,2,0.0,0,3,1,0,2,41,2018,3,16,2,0.0,0,0,85.0,0.0,2
6550,2,0.0,0,2,1,0,2,317,2018,9,15,1,0.0,0,0,120.0,0.0,1
6551,1,0.0,1,1,1,0,2,89,2018,10,3,1,0.0,0,0,113.4,1.0,2
6552,2,0.0,1,1,2,0,2,301,2018,7,30,1,0.0,0,0,115.0,1.0,1
6553,2,,0,1,3,0,2,58,2018,6,10,1,0.0,0,0,116.1,1.0,2
6554,1,0.0,0,2,2,0,2,254,2018,9,16,2,0.0,0,0,91.0,0.0,2
6555,2,0.0,3,5,1,0,3,155,2018,5,22,1,,0,0,177.35,0.0,1
6556,2,,0,2,1,0,1,37,2018,3,24,1,0.0,0,0,126.45,0.0,2
